mode,cohort,replicate,Date Time Point,Source Plate Name,Source Plate Barcode,Source Plate Type,Source Well,Destination Plate Name,Destination Plate Barcode,Destination Plate Type,Destination Well,Destination Well X Offset,Destination Well Y Offset,Sample ID,Sample Name,Transfer Volume,Actual Volume,Current Fluid Volume,Fluid Composition,Fluid Units,Fluid Type,Transfer Status
antagonist,1,3,40:40.1,Source Plate[1],DPID_128,384PP_DMSO2,H8,Destination Plate[20],CYP2A6_5,Greiner_384PS_781096,J14,0,0,,,25,0,55.707,78.315,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,1,3,40:40.5,Source Plate[1],DPID_128,384PP_DMSO2,H8,Destination Plate[20],CYP2A6_5,Greiner_384PS_781096,J13,0,0,,,45,0,55.707,78.315,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,1,3,40:44.9,Source Plate[1],DPID_128,384PP_DMSO2,G8,Destination Plate[20],CYP2A6_5,Greiner_384PS_781096,J2,0,0,,,45,0,56.501,74.115,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,1,3,40:45.4,Source Plate[1],DPID_128,384PP_DMSO2,G8,Destination Plate[20],CYP2A6_5,Greiner_384PS_781096,J3,0,0,,,25,0,56.501,74.115,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,1,3,40:45.9,Source Plate[1],DPID_128,384PP_DMSO2,G8,Destination Plate[20],CYP2A6_5,Greiner_384PS_781096,J4,0,0,,,12.5,0,56.501,74.115,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,1,3,40:46.4,Source Plate[1],DPID_128,384PP_DMSO2,G8,Destination Plate[20],CYP2A6_5,Greiner_384PS_781096,J5,0,0,,,5,0,56.501,74.115,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,1,3,40:46.8,Source Plate[1],DPID_128,384PP_DMSO2,G8,Destination Plate[20],CYP2A6_5,Greiner_384PS_781096,J6,0,0,,,2.5,0,56.501,74.115,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,02:58.6,Source Plate[1],DPID_128,384PP_DMSO2,E3,Destination Plate[2],CYP2B6_2,Greiner_384PS_781096,H6,0,0,,,2.5,0,53.235,80.005,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,02:59.2,Source Plate[1],DPID_128,384PP_DMSO2,E3,Destination Plate[2],CYP2B6_2,Greiner_384PS_781096,H5,0,0,,,5,0,53.235,80.005,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,02:59.6,Source Plate[1],DPID_128,384PP_DMSO2,E3,Destination Plate[2],CYP2B6_2,Greiner_384PS_781096,H4,0,0,,,12.5,0,53.235,80.005,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,03:00.1,Source Plate[1],DPID_128,384PP_DMSO2,E3,Destination Plate[2],CYP2B6_2,Greiner_384PS_781096,H3,0,0,,,25,0,53.235,80.005,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,03:00.6,Source Plate[1],DPID_128,384PP_DMSO2,E3,Destination Plate[2],CYP2B6_2,Greiner_384PS_781096,H2,0,0,,,45,0,53.235,80.005,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,03:05.0,Source Plate[1],DPID_128,384PP_DMSO2,N3,Destination Plate[2],CYP2B6_2,Greiner_384PS_781096,L17,0,0,,,2.5,0,56.009,70.487,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,03:05.5,Source Plate[1],DPID_128,384PP_DMSO2,N3,Destination Plate[2],CYP2B6_2,Greiner_384PS_781096,L16,0,0,,,5,0,56.009,70.487,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,03:06.0,Source Plate[1],DPID_128,384PP_DMSO2,N3,Destination Plate[2],CYP2B6_2,Greiner_384PS_781096,L15,0,0,,,12.5,0,56.009,70.487,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,03:06.4,Source Plate[1],DPID_128,384PP_DMSO2,N3,Destination Plate[2],CYP2B6_2,Greiner_384PS_781096,L14,0,0,,,25,0,56.009,70.487,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,03:06.9,Source Plate[1],DPID_128,384PP_DMSO2,N3,Destination Plate[2],CYP2B6_2,Greiner_384PS_781096,L13,0,0,,,45,0,56.009,70.487,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,03:09.0,Source Plate[1],DPID_128,384PP_DMSO2,A4,Destination Plate[2],CYP2B6_2,Greiner_384PS_781096,N6,0,0,,,2.5,0,57.244,70.487,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,03:09.7,Source Plate[1],DPID_128,384PP_DMSO2,A4,Destination Plate[2],CYP2B6_2,Greiner_384PS_781096,N5,0,0,,,5,0,57.244,70.487,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,03:10.2,Source Plate[1],DPID_128,384PP_DMSO2,A4,Destination Plate[2],CYP2B6_2,Greiner_384PS_781096,N4,0,0,,,12.5,0,57.244,70.487,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,03:10.7,Source Plate[1],DPID_128,384PP_DMSO2,A4,Destination Plate[2],CYP2B6_2,Greiner_384PS_781096,N3,0,0,,,25,0,57.244,70.487,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,03:11.1,Source Plate[1],DPID_128,384PP_DMSO2,A4,Destination Plate[2],CYP2B6_2,Greiner_384PS_781096,N2,0,0,,,45,0,57.244,70.487,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,04:34.2,Source Plate[1],DPID_128,384PP_DMSO2,C5,Destination Plate[3],CYP2B6_3,Greiner_384PS_781096,J2,0,0,,,45,0,0,0,Percent,DMSO,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
antagonist,2,1,04:34.2,Source Plate[1],DPID_128,384PP_DMSO2,C5,Destination Plate[3],CYP2B6_3,Greiner_384PS_781096,J3,0,0,,,25,0,0,0,Percent,DMSO,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
antagonist,2,1,04:34.2,Source Plate[1],DPID_128,384PP_DMSO2,C5,Destination Plate[3],CYP2B6_3,Greiner_384PS_781096,J4,0,0,,,12.5,0,0,0,Percent,DMSO,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
antagonist,2,1,04:34.2,Source Plate[1],DPID_128,384PP_DMSO2,C5,Destination Plate[3],CYP2B6_3,Greiner_384PS_781096,J5,0,0,,,5,0,0,0,Percent,DMSO,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
antagonist,2,1,04:34.2,Source Plate[1],DPID_128,384PP_DMSO2,C5,Destination Plate[3],CYP2B6_3,Greiner_384PS_781096,J6,0,0,,,2.5,0,0,0,Percent,DMSO,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
antagonist,2,1,05:51.3,Source Plate[1],DPID_128,384PP_DMSO2,L6,Destination Plate[4],CYP2B6_4,Greiner_384PS_781096,I17,0,0,,,2.5,0,56.626,70.487,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,05:51.8,Source Plate[1],DPID_128,384PP_DMSO2,L6,Destination Plate[4],CYP2B6_4,Greiner_384PS_781096,I16,0,0,,,5,0,56.626,70.487,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,05:52.3,Source Plate[1],DPID_128,384PP_DMSO2,L6,Destination Plate[4],CYP2B6_4,Greiner_384PS_781096,I15,0,0,,,12.5,0,56.626,70.487,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,05:52.8,Source Plate[1],DPID_128,384PP_DMSO2,L6,Destination Plate[4],CYP2B6_4,Greiner_384PS_781096,I14,0,0,,,25,0,56.626,70.487,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,05:53.2,Source Plate[1],DPID_128,384PP_DMSO2,L6,Destination Plate[4],CYP2B6_4,Greiner_384PS_781096,I13,0,0,,,45,0,56.626,70.487,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,06:01.7,Source Plate[1],DPID_128,384PP_DMSO2,G7,Destination Plate[4],CYP2B6_4,Greiner_384PS_781096,O6,0,0,,,2.5,0,54.755,90.899,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,06:02.6,Source Plate[1],DPID_128,384PP_DMSO2,G7,Destination Plate[4],CYP2B6_4,Greiner_384PS_781096,O5,0,0,,,5,0,54.755,90.899,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,06:03.1,Source Plate[1],DPID_128,384PP_DMSO2,G7,Destination Plate[4],CYP2B6_4,Greiner_384PS_781096,O4,0,0,,,12.5,0,54.755,90.899,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,06:03.6,Source Plate[1],DPID_128,384PP_DMSO2,G7,Destination Plate[4],CYP2B6_4,Greiner_384PS_781096,O3,0,0,,,25,0,54.755,90.899,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,06:04.0,Source Plate[1],DPID_128,384PP_DMSO2,G7,Destination Plate[4],CYP2B6_4,Greiner_384PS_781096,O2,0,0,,,45,0,54.755,90.899,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,07:29.8,Source Plate[1],DPID_128,384PP_DMSO2,H8,Destination Plate[5],CYP2B6_5,Greiner_384PS_781096,J17,0,0,,,2.5,0,54.902,83.527,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,07:30.3,Source Plate[1],DPID_128,384PP_DMSO2,H8,Destination Plate[5],CYP2B6_5,Greiner_384PS_781096,J16,0,0,,,5,0,54.902,83.527,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,07:30.7,Source Plate[1],DPID_128,384PP_DMSO2,H8,Destination Plate[5],CYP2B6_5,Greiner_384PS_781096,J15,0,0,,,12.5,0,54.902,83.527,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,07:31.2,Source Plate[1],DPID_128,384PP_DMSO2,H8,Destination Plate[5],CYP2B6_5,Greiner_384PS_781096,J14,0,0,,,25,0,54.902,83.527,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,07:31.7,Source Plate[1],DPID_128,384PP_DMSO2,H8,Destination Plate[5],CYP2B6_5,Greiner_384PS_781096,J13,0,0,,,45,0,54.902,83.527,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,07:36.0,Source Plate[1],DPID_128,384PP_DMSO2,G8,Destination Plate[5],CYP2B6_5,Greiner_384PS_781096,J2,0,0,,,45,0,57.371,71.06,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,07:36.5,Source Plate[1],DPID_128,384PP_DMSO2,G8,Destination Plate[5],CYP2B6_5,Greiner_384PS_781096,J3,0,0,,,25,0,57.371,71.06,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,07:37.0,Source Plate[1],DPID_128,384PP_DMSO2,G8,Destination Plate[5],CYP2B6_5,Greiner_384PS_781096,J4,0,0,,,12.5,0,57.371,71.06,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,07:37.5,Source Plate[1],DPID_128,384PP_DMSO2,G8,Destination Plate[5],CYP2B6_5,Greiner_384PS_781096,J5,0,0,,,5,0,57.371,71.06,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,07:37.9,Source Plate[1],DPID_128,384PP_DMSO2,G8,Destination Plate[5],CYP2B6_5,Greiner_384PS_781096,J6,0,0,,,2.5,0,57.371,71.06,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,10:25.3,Source Plate[1],DPID_128,384PP_DMSO2,E3,Destination Plate[7],CYP2C8_2,Greiner_384PS_781096,H6,0,0,,,2.5,0,53.235,80.005,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,10:25.8,Source Plate[1],DPID_128,384PP_DMSO2,E3,Destination Plate[7],CYP2C8_2,Greiner_384PS_781096,H5,0,0,,,5,0,53.235,80.005,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,10:26.3,Source Plate[1],DPID_128,384PP_DMSO2,E3,Destination Plate[7],CYP2C8_2,Greiner_384PS_781096,H4,0,0,,,12.5,0,53.235,80.005,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,10:26.7,Source Plate[1],DPID_128,384PP_DMSO2,E3,Destination Plate[7],CYP2C8_2,Greiner_384PS_781096,H3,0,0,,,25,0,53.235,80.005,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,10:27.2,Source Plate[1],DPID_128,384PP_DMSO2,E3,Destination Plate[7],CYP2C8_2,Greiner_384PS_781096,H2,0,0,,,45,0,53.235,80.005,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,10:31.5,Source Plate[1],DPID_128,384PP_DMSO2,N3,Destination Plate[7],CYP2C8_2,Greiner_384PS_781096,L17,0,0,,,2.5,0,56.009,70.487,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,10:32.0,Source Plate[1],DPID_128,384PP_DMSO2,N3,Destination Plate[7],CYP2C8_2,Greiner_384PS_781096,L16,0,0,,,5,0,56.009,70.487,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,10:32.5,Source Plate[1],DPID_128,384PP_DMSO2,N3,Destination Plate[7],CYP2C8_2,Greiner_384PS_781096,L15,0,0,,,12.5,0,56.009,70.487,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,10:32.9,Source Plate[1],DPID_128,384PP_DMSO2,N3,Destination Plate[7],CYP2C8_2,Greiner_384PS_781096,L14,0,0,,,25,0,56.009,70.487,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,10:33.4,Source Plate[1],DPID_128,384PP_DMSO2,N3,Destination Plate[7],CYP2C8_2,Greiner_384PS_781096,L13,0,0,,,45,0,56.009,70.487,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,10:35.5,Source Plate[1],DPID_128,384PP_DMSO2,A4,Destination Plate[7],CYP2C8_2,Greiner_384PS_781096,N6,0,0,,,2.5,0,57.244,70.487,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,10:36.2,Source Plate[1],DPID_128,384PP_DMSO2,A4,Destination Plate[7],CYP2C8_2,Greiner_384PS_781096,N5,0,0,,,5,0,57.244,70.487,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,10:36.7,Source Plate[1],DPID_128,384PP_DMSO2,A4,Destination Plate[7],CYP2C8_2,Greiner_384PS_781096,N4,0,0,,,12.5,0,57.244,70.487,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,10:37.2,Source Plate[1],DPID_128,384PP_DMSO2,A4,Destination Plate[7],CYP2C8_2,Greiner_384PS_781096,N3,0,0,,,25,0,57.244,70.487,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,10:37.7,Source Plate[1],DPID_128,384PP_DMSO2,A4,Destination Plate[7],CYP2C8_2,Greiner_384PS_781096,N2,0,0,,,45,0,57.244,70.487,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,12:00.3,Source Plate[1],DPID_128,384PP_DMSO2,C5,Destination Plate[8],CYP2C8_3,Greiner_384PS_781096,J2,0,0,,,45,0,0,0,Percent,DMSO,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
antagonist,2,1,12:00.3,Source Plate[1],DPID_128,384PP_DMSO2,C5,Destination Plate[8],CYP2C8_3,Greiner_384PS_781096,J3,0,0,,,25,0,0,0,Percent,DMSO,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
antagonist,2,1,12:00.3,Source Plate[1],DPID_128,384PP_DMSO2,C5,Destination Plate[8],CYP2C8_3,Greiner_384PS_781096,J4,0,0,,,12.5,0,0,0,Percent,DMSO,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
antagonist,2,1,12:00.3,Source Plate[1],DPID_128,384PP_DMSO2,C5,Destination Plate[8],CYP2C8_3,Greiner_384PS_781096,J5,0,0,,,5,0,0,0,Percent,DMSO,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
antagonist,2,1,12:00.3,Source Plate[1],DPID_128,384PP_DMSO2,C5,Destination Plate[8],CYP2C8_3,Greiner_384PS_781096,J6,0,0,,,2.5,0,0,0,Percent,DMSO,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
antagonist,2,1,13:12.0,Source Plate[1],DPID_128,384PP_DMSO2,L6,Destination Plate[9],CYP2C8_4,Greiner_384PS_781096,I17,0,0,,,2.5,0,56.626,70.487,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,13:12.9,Source Plate[1],DPID_128,384PP_DMSO2,L6,Destination Plate[9],CYP2C8_4,Greiner_384PS_781096,I15,0,0,,,12.5,0,56.621,70.487,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,13:13.4,Source Plate[1],DPID_128,384PP_DMSO2,L6,Destination Plate[9],CYP2C8_4,Greiner_384PS_781096,I14,0,0,,,25,0,56.621,70.487,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,13:13.9,Source Plate[1],DPID_128,384PP_DMSO2,L6,Destination Plate[9],CYP2C8_4,Greiner_384PS_781096,I13,0,0,,,45,0,56.621,70.487,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,13:22.2,Source Plate[1],DPID_128,384PP_DMSO2,G7,Destination Plate[9],CYP2C8_4,Greiner_384PS_781096,O6,0,0,,,2.5,0,54.755,90.899,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,13:23.2,Source Plate[1],DPID_128,384PP_DMSO2,G7,Destination Plate[9],CYP2C8_4,Greiner_384PS_781096,O5,0,0,,,5,0,54.755,90.899,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,13:23.7,Source Plate[1],DPID_128,384PP_DMSO2,G7,Destination Plate[9],CYP2C8_4,Greiner_384PS_781096,O4,0,0,,,12.5,0,54.755,90.899,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,13:24.1,Source Plate[1],DPID_128,384PP_DMSO2,G7,Destination Plate[9],CYP2C8_4,Greiner_384PS_781096,O3,0,0,,,25,0,54.755,90.899,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,13:24.6,Source Plate[1],DPID_128,384PP_DMSO2,G7,Destination Plate[9],CYP2C8_4,Greiner_384PS_781096,O2,0,0,,,45,0,54.755,90.899,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,14:40.9,Source Plate[1],DPID_128,384PP_DMSO2,H8,Destination Plate[10],CYP2C8_5,Greiner_384PS_781096,J17,0,0,,,2.5,0,54.902,83.527,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,14:41.4,Source Plate[1],DPID_128,384PP_DMSO2,H8,Destination Plate[10],CYP2C8_5,Greiner_384PS_781096,J16,0,0,,,5,0,54.902,83.527,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,14:41.9,Source Plate[1],DPID_128,384PP_DMSO2,H8,Destination Plate[10],CYP2C8_5,Greiner_384PS_781096,J15,0,0,,,12.5,0,54.902,83.527,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,14:42.3,Source Plate[1],DPID_128,384PP_DMSO2,H8,Destination Plate[10],CYP2C8_5,Greiner_384PS_781096,J14,0,0,,,25,0,54.902,83.527,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,14:42.8,Source Plate[1],DPID_128,384PP_DMSO2,H8,Destination Plate[10],CYP2C8_5,Greiner_384PS_781096,J13,0,0,,,45,0,54.902,83.527,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,14:47.1,Source Plate[1],DPID_128,384PP_DMSO2,G8,Destination Plate[10],CYP2C8_5,Greiner_384PS_781096,J2,0,0,,,45,0,57.371,71.06,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,14:47.6,Source Plate[1],DPID_128,384PP_DMSO2,G8,Destination Plate[10],CYP2C8_5,Greiner_384PS_781096,J3,0,0,,,25,0,57.371,71.06,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,14:48.1,Source Plate[1],DPID_128,384PP_DMSO2,G8,Destination Plate[10],CYP2C8_5,Greiner_384PS_781096,J4,0,0,,,12.5,0,57.371,71.06,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,14:48.6,Source Plate[1],DPID_128,384PP_DMSO2,G8,Destination Plate[10],CYP2C8_5,Greiner_384PS_781096,J5,0,0,,,5,0,57.371,71.06,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,14:49.0,Source Plate[1],DPID_128,384PP_DMSO2,G8,Destination Plate[10],CYP2C8_5,Greiner_384PS_781096,J6,0,0,,,2.5,0,57.371,71.06,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,17:26.1,Source Plate[1],DPID_128,384PP_DMSO2,E3,Destination Plate[12],CYP2C9_2,Greiner_384PS_781096,H6,0,0,,,2.5,0,53.235,80.005,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,17:26.6,Source Plate[1],DPID_128,384PP_DMSO2,E3,Destination Plate[12],CYP2C9_2,Greiner_384PS_781096,H5,0,0,,,5,0,53.235,80.005,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,17:27.1,Source Plate[1],DPID_128,384PP_DMSO2,E3,Destination Plate[12],CYP2C9_2,Greiner_384PS_781096,H4,0,0,,,12.5,0,53.235,80.005,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,17:27.6,Source Plate[1],DPID_128,384PP_DMSO2,E3,Destination Plate[12],CYP2C9_2,Greiner_384PS_781096,H3,0,0,,,25,0,53.235,80.005,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,17:28.0,Source Plate[1],DPID_128,384PP_DMSO2,E3,Destination Plate[12],CYP2C9_2,Greiner_384PS_781096,H2,0,0,,,45,0,53.235,80.005,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,17:32.3,Source Plate[1],DPID_128,384PP_DMSO2,N3,Destination Plate[12],CYP2C9_2,Greiner_384PS_781096,L17,0,0,,,2.5,0,56.009,70.487,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,17:32.8,Source Plate[1],DPID_128,384PP_DMSO2,N3,Destination Plate[12],CYP2C9_2,Greiner_384PS_781096,L16,0,0,,,5,0,56.009,70.487,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,17:33.3,Source Plate[1],DPID_128,384PP_DMSO2,N3,Destination Plate[12],CYP2C9_2,Greiner_384PS_781096,L15,0,0,,,12.5,0,56.009,70.487,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,17:33.8,Source Plate[1],DPID_128,384PP_DMSO2,N3,Destination Plate[12],CYP2C9_2,Greiner_384PS_781096,L14,0,0,,,25,0,56.009,70.487,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,17:34.2,Source Plate[1],DPID_128,384PP_DMSO2,N3,Destination Plate[12],CYP2C9_2,Greiner_384PS_781096,L13,0,0,,,45,0,56.009,70.487,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,17:36.4,Source Plate[1],DPID_128,384PP_DMSO2,A4,Destination Plate[12],CYP2C9_2,Greiner_384PS_781096,N6,0,0,,,2.5,0,57.244,70.487,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,17:37.1,Source Plate[1],DPID_128,384PP_DMSO2,A4,Destination Plate[12],CYP2C9_2,Greiner_384PS_781096,N5,0,0,,,5,0,57.244,70.487,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,17:37.5,Source Plate[1],DPID_128,384PP_DMSO2,A4,Destination Plate[12],CYP2C9_2,Greiner_384PS_781096,N4,0,0,,,12.5,0,57.244,70.487,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,17:38.0,Source Plate[1],DPID_128,384PP_DMSO2,A4,Destination Plate[12],CYP2C9_2,Greiner_384PS_781096,N3,0,0,,,25,0,57.244,70.487,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,17:38.5,Source Plate[1],DPID_128,384PP_DMSO2,A4,Destination Plate[12],CYP2C9_2,Greiner_384PS_781096,N2,0,0,,,45,0,57.244,70.487,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,19:10.6,Source Plate[1],DPID_128,384PP_DMSO2,C5,Destination Plate[13],CYP2C9_3,Greiner_384PS_781096,J2,0,0,,,45,0,0,0,Percent,DMSO,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
antagonist,2,1,19:10.6,Source Plate[1],DPID_128,384PP_DMSO2,C5,Destination Plate[13],CYP2C9_3,Greiner_384PS_781096,J3,0,0,,,25,0,0,0,Percent,DMSO,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
antagonist,2,1,19:10.6,Source Plate[1],DPID_128,384PP_DMSO2,C5,Destination Plate[13],CYP2C9_3,Greiner_384PS_781096,J4,0,0,,,12.5,0,0,0,Percent,DMSO,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
antagonist,2,1,19:10.6,Source Plate[1],DPID_128,384PP_DMSO2,C5,Destination Plate[13],CYP2C9_3,Greiner_384PS_781096,J5,0,0,,,5,0,0,0,Percent,DMSO,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
antagonist,2,1,19:10.6,Source Plate[1],DPID_128,384PP_DMSO2,C5,Destination Plate[13],CYP2C9_3,Greiner_384PS_781096,J6,0,0,,,2.5,0,0,0,Percent,DMSO,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
antagonist,2,1,20:18.6,Source Plate[1],DPID_128,384PP_DMSO2,L6,Destination Plate[14],CYP2C9_4,Greiner_384PS_781096,I17,0,0,,,2.5,0,56.621,70.487,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,20:19.1,Source Plate[1],DPID_128,384PP_DMSO2,L6,Destination Plate[14],CYP2C9_4,Greiner_384PS_781096,I16,0,0,,,5,0,56.621,70.487,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,20:19.6,Source Plate[1],DPID_128,384PP_DMSO2,L6,Destination Plate[14],CYP2C9_4,Greiner_384PS_781096,I15,0,0,,,12.5,0,56.621,70.487,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,20:20.0,Source Plate[1],DPID_128,384PP_DMSO2,L6,Destination Plate[14],CYP2C9_4,Greiner_384PS_781096,I14,0,0,,,25,0,56.621,70.487,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,20:20.5,Source Plate[1],DPID_128,384PP_DMSO2,L6,Destination Plate[14],CYP2C9_4,Greiner_384PS_781096,I13,0,0,,,45,0,56.621,70.487,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,20:28.9,Source Plate[1],DPID_128,384PP_DMSO2,G7,Destination Plate[14],CYP2C9_4,Greiner_384PS_781096,O6,0,0,,,2.5,0,54.755,90.899,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,20:29.8,Source Plate[1],DPID_128,384PP_DMSO2,G7,Destination Plate[14],CYP2C9_4,Greiner_384PS_781096,O5,0,0,,,5,0,54.755,90.899,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,20:30.3,Source Plate[1],DPID_128,384PP_DMSO2,G7,Destination Plate[14],CYP2C9_4,Greiner_384PS_781096,O4,0,0,,,12.5,0,54.755,90.899,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,2,1,20:30.8,Source Plate[1],DPID_128,384PP_DMSO2,G7,Destination Plate[14],CYP2C9_4,Greiner_384PS_781096,O3,0,0,,,25,0,54.755,90.899,Percent,DMSO,MM0203001: DFA didn't converge.
